index,audio_key,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
271,gmajor,mid_high,2,120,풍류음악,main_melody,해금,triplet,60/8,88,88,train,AP_E01_02859
272,a-major,high,11,120,풍류음악,main_melody,피리,triplet,4/4,82,84,train,AP_E01_03197
273,dminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,59,59,train,AP_E01_02232
274,amajor,high,13,120,풍류음악,main_melody,피리,triplet,4/4,67,67,train,AP_E01_03736
275,dmajor,high,2,120,풍류음악,sub_melody,가야금,standard,12/8,61,70,train,AP_E01_03130
276,amajor,high,10,120,풍류음악,main_melody,피리,triplet,4/4,61,61,train,AP_E04_02008
277,dmajor,mid_high,3,120,풍류음악,sub_melody,가야금,triplet,18/8,42,42,train,AP_E01_02879
278,aminor,high,3,120,풍류음악,main_melody,피리,triplet,18/8,49,60,train,AP_E01_02888
279,eminor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,53,70,train,AP_E01_03709
280,amajor,high,5,120,풍류음악,main_melody,해금,triplet,18/8,46,46,train,AP_E01_03094
281,eminor,mid_high,2,100,풍류음악,bass,거문고,standard,60/8,70,70,train,AP_E01_03654
282,amajor,very_high,6,120,풍류음악,main_melody,피리,triplet,12/8,78,78,train,AP_E01_07027
283,e-minor,high,1,40,풍류음악,riff,양금,standard,60/8,73,125,train,AP_E01_00033
284,gmajor,high,4,120,풍류음악,sub_melody,가야금,triplet,12/8,54,60,train,AP_E01_03119
285,f#major,high,1,44,풍류음악,main_melody,피리,triplet,12/8,66,114,train,AP_E01_00067
286,e-minor,high,1,90,풍류음악,main_melody,해금,standard,30/8,75,127,train,AP_E05_00596
287,eminor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,99,127,train,AP_E01_06948
288,eminor,high,2,120,풍류음악,main_melody,대금,triplet,60/8,91,119,train,AP_E01_03606
289,f#minor,mid_high,3,120,풍류음악,sub_melody,가야금,triplet,30/8,66,66,train,AP_E01_02469
290,amajor,high,6,120,풍류음악,main_melody,해금,triplet,18/8,67,98,train,AP_E01_03880
291,eminor,high,4,120,풍류음악,main_melody,피리,triplet,18/8,50,104,train,AP_E01_07007
292,eminor,mid_high,6,120,풍류음악,sub_melody,가야금,triplet,4/4,70,70,train,AP_E04_01915
293,e-minor,high,10,120,풍류음악,main_melody,해금,triplet,12/8,70,83,train,AP_E05_04335
294,eminor,mid_high,2,100,풍류음악,bass,거문고,triplet,60/8,70,70,train,AP_E01_03932
295,cmajor,high,2,120,풍류음악,main_melody,해금,triplet,60/8,79,83,train,AP_E01_02858
296,eminor,mid_high,2,100,풍류음악,bass,거문고,triplet,60/8,70,70,train,AP_E01_03952
297,amajor,very_high,7,120,풍류음악,sub_melody,소금,triplet,18/8,74,127,train,AM_E04_08640
298,aminor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,83,127,train,AP_E01_06954
299,bminor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,90,90,train,AP_E01_02724
300,aminor,high,3,120,풍류음악,main_melody,해금,triplet,18/8,41,85,train,AP_E01_03036
301,e-minor,very_high,1,47,풍류음악,sub_melody,단소,triplet,15/8,98,98,train,AP_E02_00087
302,f#minor,mid_high,6,120,풍류음악,sub_melody,가야금,triplet,4/4,67,67,train,AP_E04_02020
303,amajor,high,11,120,풍류음악,main_melody,해금,triplet,4/4,65,65,train,AP_E01_04003
304,amajor,mid_high,7,120,풍류음악,bass,거문고,triplet,4/4,61,61,train,AP_E04_01980
305,amajor,high,3,120,풍류음악,main_melody,피리,triplet,30/8,69,69,train,AP_E01_02486
306,e-major,mid,13,120,풍류음악,sub_melody,가야금,triplet,4/4,52,52,train,AP_E01_02799
307,a-major,high,1,40,풍류음악,main_melody,해금,triplet,30/8,98,98,train,AP_E01_00045
308,dmajor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,18/8,47,47,train,AP_E01_02875
309,eminor,high,2,120,풍류음악,main_melody,대금,triplet,60/8,106,126,train,AP_E01_03619
310,g#minor,high,9,120,풍류음악,main_melody,해금,triplet,12/8,64,69,train,AP_E05_04331
311,amajor,mid_high,5,100,풍류음악,sub_melody,가야금,triplet,12/8,59,70,train,AP_E01_03822
312,e-minor,mid_high,12,120,풍류음악,sub_melody,가야금,triplet,4/4,61,61,train,AP_E01_02823
313,f#minor,high,6,120,풍류음악,main_melody,해금,triplet,4/4,60,67,train,AP_E01_02786
314,c#major,mid_high,1,120,풍류음악,main_melody,해금,triplet,30/8,63,107,train,AP_E05_04305
315,eminor,high,5,120,풍류음악,main_melody,해금,triplet,4/4,64,64,train,AP_E04_01935
316,dmajor,mid_high,2,100,풍류음악,bass,거문고,standard,60/8,70,70,train,AP_E01_03946
317,gmajor,very_high,2,120,풍류음악,main_melody,피리,triplet,60/8,87,118,train,AP_E01_03590
318,dminor,high,2,120,풍류음악,main_melody,해금,triplet,60/8,85,87,train,AP_E01_02855
319,b-minor,mid_high,12,120,풍류음악,sub_melody,가야금,triplet,4/4,52,100,train,AP_E01_02825
320,amajor,very_high,9,120,풍류음악,main_melody,대금,triplet,4/4,64,100,train,AP_E04_02014
321,eminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,72,72,train,AP_E01_03961
322,emajor,high,3,120,풍류음악,main_melody,해금,triplet,18/8,59,64,train,AP_E01_02555
323,dmajor,high,8,120,풍류음악,main_melody,피리,triplet,18/8,57,94,train,AP_E01_06998
324,emajor,high,11,120,풍류음악,main_melody,해금,triplet,4/4,66,66,train,AP_E01_04008
325,cmajor,mid_high,7,100,풍류음악,accompaniment,장구,triplet,12/8,59,82,train,AP_E01_03832
326,aminor,high,5,100,풍류음악,main_melody,해금,triplet,12/8,70,75,train,AP_E01_03829
327,amajor,mid_high,2,100,풍류음악,bass,거문고,standard,60/8,70,70,train,AP_E01_03657
328,a-major,mid,2,100,풍류음악,sub_melody,가야금,triplet,60/8,70,70,train,AP_E01_03161
329,c#major,high,2,100,풍류음악,main_melody,해금,triplet,30/8,70,70,train,AP_E01_04076
330,dminor,very_high,7,120,풍류음악,main_melody,대금,triplet,12/8,61,83,train,AP_E01_02389
331,eminor,very_high,6,120,풍류음악,main_melody,대금,triplet,4/4,57,78,train,AP_E04_01905
332,a-major,high,1,35,풍류음악,main_melody,피리,triplet,48/8,98,98,train,AP_E02_00078
333,amajor,very_high,6,120,풍류음악,main_melody,대금,triplet,18/8,49,59,train,AP_E01_03062
334,amajor,mid_high,6,120,풍류음악,bass,거문고,triplet,18/8,75,80,train,AP_E01_05125
335,amajor,very_high,8,120,풍류음악,main_melody,대금,triplet,4/4,68,77,train,AP_E01_02456
336,e-minor,mid_high,13,120,풍류음악,sub_melody,가야금,standard,4/4,55,55,train,AP_E01_02820
337,e-minor,mid_high,7,120,풍류음악,bass,거문고,triplet,18/8,70,73,train,AP_E05_04310
338,eminor,mid,2,120,풍류음악,bass,거문고,standard,60/8,60,60,train,AP_E01_02629
339,eminor,very_high,12,120,풍류음악,main_melody,대금,triplet,18/8,55,79,train,AM_E01_03059
340,c#major,mid,4,120,풍류음악,sub_melody,가야금,triplet,18/8,55,55,train,AP_E01_04081
341,eminor,mid,2,120,풍류음악,sub_melody,가야금,standard,60/8,61,61,train,AP_E01_02636
342,e-major,high,9,120,풍류음악,main_melody,피리,triplet,4/4,83,98,train,AP_E01_03217
343,eminor,mid_high,2,100,풍류음악,bass,거문고,standard,60/8,70,70,train,AP_E01_03648
344,f#minor,high,4,120,풍류음악,main_melody,해금,triplet,4/4,66,66,train,AP_E04_01990
345,e-minor,mid_high,3,120,풍류음악,bass,거문고,sextuplet,15/8,68,69,train,AP_E05_04323
346,gmajor,very_high,2,120,풍류음악,main_melody,피리,triplet,60/8,89,127,train,AP_E01_06940
347,c#minor,mid_high,4,120,풍류음악,sub_melody,가야금,triplet,12/8,66,66,train,AP_E01_03493
348,bminor,high,4,100,풍류음악,sub_melody,가야금,triplet,12/8,70,70,train,AP_E01_03817
349,eminor,high,2,120,풍류음악,sub_melody,가야금,triplet,30/8,63,63,train,AP_E01_03781
350,dminor,high,5,120,풍류음악,main_melody,피리,triplet,12/8,56,56,train,AP_E01_02410
351,eminor,mid_high,4,120,풍류음악,bass,거문고,triplet,18/8,51,67,train,AP_E01_02999
352,amajor,very_high,2,120,풍류음악,main_melody,대금,triplet,60/8,62,62,train,AP_E01_02589
353,f#major,very_high,1,45,풍류음악,main_melody,대금,standard,12/8,98,98,train,AP_E01_00057
354,emajor,high,6,120,풍류음악,main_melody,피리,triplet,18/8,47,47,train,AP_E01_03112
355,eminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,75,75,train,AP_E01_03966
356,e-minor,mid_high,5,120,풍류음악,sub_melody,가야금,triplet,18/8,106,106,train,AP_E01_03321
357,aminor,high,2,120,풍류음악,main_melody,해금,triplet,18/8,36,56,train,AP_E01_03034
358,aminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,30/8,56,127,train,AP_E01_03456
359,eminor,high,5,120,풍류음악,main_melody,피리,triplet,12/8,77,78,train,AP_E01_07034
360,dmajor,high,6,120,풍류음악,main_melody,피리,triplet,18/8,46,74,train,AP_E01_02891
361,b-minor,mid_high,2,100,풍류음악,sub_melody,가야금,triplet,60/8,70,70,train,AP_E01_03171
362,e-minor,high,9,120,풍류음악,main_melody,해금,triplet,12/8,71,74,train,AP_E05_04347
363,eminor,high,2,120,풍류음악,main_melody,대금,triplet,60/8,78,101,train,AP_E01_03594
364,bminor,mid_high,12,120,풍류음악,sub_melody,가야금,triplet,4/4,69,69,train,AP_E04_01963
365,amajor,high,13,120,풍류음악,main_melody,피리,triplet,4/4,73,73,train,AP_E01_03731
366,a-major,mid_high,3,120,풍류음악,bass,거문고,triplet,18/8,72,77,train,AP_E05_04307
367,dmajor,high,11,120,풍류음악,main_melody,해금,triplet,4/4,73,73,train,AP_E01_03999
368,eminor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,99,127,train,AP_E01_06903
369,dmajor,high,4,120,풍류음악,main_melody,피리,triplet,18/8,51,56,train,AP_E01_03042
370,bminor,very_high,6,120,풍류음악,main_melody,해금,triplet,4/4,69,71,train,AP_E04_02037
371,dminor,mid_high,5,120,풍류음악,bass,거문고,triplet,18/8,58,76,train,AP_E01_03001
372,aminor,mid_high,2,100,풍류음악,bass,거문고,triplet,60/8,70,70,train,AP_E01_03639
373,dmajor,mid,7,120,풍류음악,bass,거문고,triplet,4/4,57,64,train,AP_E04_01977
374,dmajor,mid_high,2,100,풍류음악,bass,거문고,triplet,60/8,70,70,train,AP_E01_03958
375,aminor,mid_high,3,120,풍류음악,sub_melody,가야금,triplet,18/8,58,83,train,AP_E01_03017
376,aminor,mid,4,120,풍류음악,bass,거문고,triplet,18/8,52,77,train,AP_E01_03007
377,f#minor,high,12,120,풍류음악,main_melody,피리,triplet,4/4,72,81,train,AP_E01_03745
378,eminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,69,69,train,AP_E01_03690
379,eminor,high,9,120,풍류음악,main_melody,해금,triplet,18/8,53,94,train,AP_E01_05147
380,amajor,high,6,120,풍류음악,main_melody,대금,triplet,18/8,50,58,train,AP_E01_03845
381,amajor,very_high,2,120,풍류음악,main_melody,대금,standard,60/8,63,63,train,AP_E01_02572
382,c#minor,very_high,6,120,풍류음악,main_melody,대금,triplet,10/8,55,113,train,AP_E02_04846
383,a-major,very_high,2,165,풍류음악,riff,양금,triplet,12/8,100,100,train,AP_E04_00115
384,e-major,mid_high,14,120,풍류음악,sub_melody,가야금,triplet,4/4,66,66,train,AP_E01_03239
385,dmajor,high,3,120,풍류음악,main_melody,해금,triplet,18/8,57,83,train,AP_E01_03040
386,a-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,70,77,train,AP_E05_05472
387,aminor,high,3,120,풍류음악,main_melody,해금,triplet,30/8,42,67,train,AP_E01_03785
388,cmajor,mid_high,2,120,풍류음악,sub_melody,가야금,standard,60/8,59,59,train,AP_E01_02221
389,dmajor,mid_high,2,120,풍류음악,bass,거문고,standard,30/8,53,102,train,AP_E01_03453
390,a-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,69,70,train,AP_E05_05485
391,e-minor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,69,119,train,AP_E01_03266
392,emajor,high,2,100,풍류음악,main_melody,해금,triplet,60/8,70,70,train,AP_E01_03693
393,dminor,high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,53,53,train,AP_E01_02243
394,e-minor,mid_high,13,120,풍류음악,sub_melody,가야금,triplet,4/4,54,54,train,AP_E01_02809
395,dmajor,mid_high,1,120,풍류음악,sub_melody,가야금,triplet,48/8,54,54,train,AP_E02_05902
396,aminor,mid_high,4,120,풍류음악,sub_melody,가야금,triplet,18/8,43,43,train,AP_E01_05131
397,a-major,mid_high,2,120,풍류음악,bass,거문고,triplet,30/8,68,111,train,AP_E05_04268
398,aminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,48/8,70,70,train,AP_E02_05850
399,a-major,high,14,120,풍류음악,sub_melody,가야금,triplet,4/4,90,90,train,AP_E01_03228
400,amajor,very_high,3,120,풍류음악,sub_melody,단소,triplet,12/8,62,81,train,AP_E04_07787
401,dmajor,mid_high,5,120,풍류음악,sub_melody,가야금,triplet,12/8,102,102,train,AP_E01_03357
402,f#minor,high,3,120,풍류음악,main_melody,해금,triplet,18/8,54,54,train,AP_E01_02551
403,amajor,very_high,2,100,풍류음악,main_melody,대금,triplet,60/8,70,70,train,AP_E01_03893
404,eminor,high,12,120,풍류음악,main_melody,피리,triplet,4/4,59,59,train,AP_E01_03751
405,e-minor,mid_high,2,120,풍류음악,bass,거문고,standard,30/8,71,97,train,AP_E05_04262
406,eminor,high,3,130,풍류음악,main_melody,해금,triplet,18/8,54,54,train,AP_E01_02931
407,e-major,mid_high,4,120,풍류음악,main_melody,해금,triplet,12/8,68,73,train,AP_E05_04348
408,b-minor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,86,127,train,AP_E01_06930
409,bmajor,very_high,1,44,풍류음악,sub_melody,소금,triplet,48/8,98,98,train,AP_E02_00085
410,e-major,high,20,120,풍류음악,main_melody,해금,triplet,4/4,70,127,train,AM_E05_05431
411,bmajor,mid_high,2,120,풍류음악,bass,거문고,standard,30/8,50,50,train,AP_E01_02955
412,c#major,high,3,120,풍류음악,main_melody,해금,triplet,30/8,62,62,train,AP_E01_02445
413,f#minor,high,3,120,풍류음악,main_melody,대금,triplet,60/8,36,81,train,AM_E05_04863
414,bmajor,mid_high,2,120,풍류음악,bass,거문고,standard,60/8,54,54,train,AP_E01_02599
415,eminor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,81,81,train,AP_E01_02728
416,dmajor,high,3,120,풍류음악,main_melody,피리,triplet,18/8,48,51,train,AP_E01_03054
417,gmajor,mid_high,7,120,풍류음악,sub_melody,가야금,triplet,4/4,72,72,train,AP_E01_03351
418,bminor,high,11,120,풍류음악,main_melody,해금,triplet,4/4,64,64,train,AP_E01_04015
419,a-major,very_high,4,120,풍류음악,main_melody,해금,triplet,18/8,71,122,train,AP_E01_02429
420,e-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,65,72,train,AP_E05_05487
421,fminor,mid_high,9,120,풍류음악,sub_melody,가야금,triplet,4/4,67,67,train,AP_E01_03292
422,dmajor,high,5,99,풍류음악,main_melody,대금,triplet,18/8,64,65,train,AP_E01_02905
423,b-minor,mid_high,2,100,풍류음악,sub_melody,가야금,triplet,30/8,70,72,train,AP_E01_03138
424,c#major,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,18/8,68,68,train,AP_E01_02413
425,b-minor,high,1,60,풍류음악,riff,양금,standard,12/8,73,104,train,AP_E01_00038
426,e-minor,mid_high,17,120,풍류음악,sub_melody,가야금,triplet,3/4,98,127,train,AM_E01_08642
427,emajor,mid_high,6,104,풍류음악,sub_melody,가야금,triplet,18/8,56,58,train,AP_E01_02926
428,dmajor,high,5,120,풍류음악,main_melody,대금,triplet,4/4,68,68,train,AP_E04_02018
429,eminor,very_high,1,62,풍류음악,sub_melody,소금,triplet,12/8,80,80,train,AP_E01_00059
430,gmajor,high,3,120,풍류음악,main_melody,피리,triplet,12/8,63,63,train,AP_E01_02407
431,e-minor,high,2,84,풍류음악,main_melody,해금,triplet,30/8,55,105,train,AP_E05_04284
432,c#major,high,2,120,풍류음악,main_melody,해금,triplet,12/8,57,66,train,AP_E01_02505
433,f#minor,very_high,2,100,풍류음악,main_melody,대금,triplet,60/8,70,70,train,AP_E01_03896
434,emajor,high,3,120,풍류음악,main_melody,피리,triplet,30/8,65,65,train,AP_E01_02489
435,c#major,very_high,3,120,풍류음악,sub_melody,단소,triplet,15/8,70,70,train,AP_E02_08100
436,bminor,mid,13,120,풍류음악,bass,거문고,triplet,4/4,72,72,train,AP_E01_02619
437,c#major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,69,70,train,AP_E05_05466
438,e-major,mid_high,6,120,풍류음악,sub_melody,가야금,triplet,18/8,119,119,train,AP_E01_03317
439,c#major,high,13,120,풍류음악,main_melody,해금,triplet,4/4,70,72,train,AP_E01_02844
440,e-major,high,2,120,풍류음악,main_melody,해금,triplet,60/8,60,60,train,AP_E01_02848
441,dmajor,high,2,100,풍류음악,main_melody,피리,triplet,30/8,70,70,train,AP_E01_03795
442,eminor,high,7,100,풍류음악,main_melody,피리,triplet,12/8,70,70,train,AP_E01_03835
443,amajor,mid_high,2,100,풍류음악,bass,거문고,standard,60/8,70,70,train,AP_E01_03634
444,b-minor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,67,127,train,AP_E01_03256
445,bminor,high,3,120,풍류음악,main_melody,해금,triplet,30/8,56,71,train,AP_E01_02477
446,aminor,high,2,120,풍류음악,main_melody,피리,triplet,18/8,46,50,train,AP_E01_03053
447,amajor,high,9,120,풍류음악,main_melody,피리,triplet,4/4,63,63,train,AP_E04_02009
448,dminor,mid_high,3,120,풍류음악,sub_melody,가야금,triplet,12/8,58,58,train,AP_E01_03353
449,eminor,mid_high,2,100,풍류음악,bass,거문고,triplet,60/8,62,70,train,AP_E01_03929
450,aminor,high,2,120,풍류음악,sub_melody,가야금,standard,12/8,42,71,train,AP_E01_03118
451,emajor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,81,81,train,AP_E01_02721
452,eminor,mid,13,120,풍류음악,sub_melody,가야금,triplet,4/4,56,64,train,AP_E01_02656
453,cmajor,high,4,120,풍류음악,main_melody,해금,triplet,18/8,56,74,train,AP_E01_03032
454,emajor,high,5,120,풍류음악,main_melody,해금,triplet,18/8,42,57,train,AP_E01_03095
455,emajor,very_high,2,100,풍류음악,main_melody,대금,triplet,60/8,70,70,train,AP_E01_03901
456,b-minor,mid_high,13,120,풍류음악,sub_melody,가야금,triplet,4/4,83,83,train,AP_E01_03241
457,bminor,mid_high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,72,72,train,AP_E01_03686
458,amajor,high,10,120,풍류음악,main_melody,피리,triplet,4/4,72,72,train,AP_E01_03755
459,c#major,high,1,96,풍류음악,main_melody,해금,triplet,21/8,76,98,train,AP_E05_04290
460,eminor,high,2,120,풍류음악,main_melody,피리,triplet,60/8,80,80,train,AP_E01_02723
461,f#minor,very_high,2,120,풍류음악,main_melody,대금,triplet,48/8,67,90,train,AP_E02_04851
462,e-major,high,5,120,풍류음악,main_melody,피리,triplet,4/4,70,123,train,AP_E01_03341
463,aminor,mid_high,4,100,풍류음악,sub_melody,가야금,triplet,12/8,70,70,train,AP_E01_03820
464,c#major,high,14,120,풍류음악,main_melody,해금,triplet,4/4,56,56,train,AP_E01_02840
465,aminor,high,20,120,풍류음악,main_melody,피리,triplet,12/8,72,72,train,AM_E01_02406
466,amajor,high,11,120,풍류음악,main_melody,해금,triplet,4/4,78,78,train,AP_E01_04002
467,fminor,very_high,1,55,풍류음악,main_melody,해금,standard,12/8,80,80,train,AP_E04_00110
468,gminor,high,2,120,풍류음악,main_melody,해금,triplet,60/8,59,65,train,AP_E01_02265
469,cmajor,high,2,120,풍류음악,main_melody,해금,triplet,60/8,67,67,train,AP_E01_02280
470,aminor,high,2,120,풍류음악,main_melody,해금,standard,18/8,47,80,train,AP_E01_03030
471,bminor,high,2,120,풍류음악,sub_melody,가야금,triplet,60/8,55,55,train,AP_E01_02660
472,amajor,very_high,2,120,풍류음악,main_melody,대금,triplet,60/8,78,127,train,AP_E01_03605
473,bmajor,very_high,7,120,풍류음악,main_melody,대금,triplet,10/8,38,117,train,AP_E02_04844
474,amajor,very_high,2,120,풍류음악,main_melody,대금,triplet,30/8,60,99,train,AP_E01_02948
475,amajor,mid,9,120,풍류음악,bass,거문고,triplet,4/4,64,64,train,AP_E04_01983
